what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1253675347125
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675348406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675349250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675350343
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675351468
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675361828
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675362968
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675363906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675373765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675374593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675375062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675379328
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675380125
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675411656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675413250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675414156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675414781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675451671
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675461015
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675471437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675472531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675482390
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675484437
activated,editor,org.python.pydev,1.4.6.2788,org.python.pydev.editor.PythonEditor,1253675489250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1253675489765
